Respondent ID,Code ,SA,MM
6297112355,Agents Should Already Know,0,0
6297113413,Agents Should Already Know,0,0
6297113691,Agents Should Already Know,0,0
6297113899,Agents Should Already Know,0,0
6297115532,Agents Should Already Know,0,0
6297116194,Agents Should Already Know,0,0
6297117730,Agents Should Already Know,0,0
6297117940,Agents Should Already Know,0,0
6297117960,Agents Should Already Know,0,0
6297119550,Agents Should Already Know,0,0
6297122963,Agents Should Already Know,0,0
6297123125,Agents Should Already Know,0,0
6297123583,Agents Should Already Know,0,0
6297128816,Agents Should Already Know,0,0
6297132428,Agents Should Already Know,0,0
6297134747,Agents Should Already Know,0,0
6297135288,Agents Should Already Know,0,0
6297137613,Agents Should Already Know,0,0
6297142129,Agents Should Already Know,0,0
6297145065,Agents Should Already Know,0,0
6297147521,Agents Should Already Know,0,0
6297153365,Agents Should Already Know,0,0
6297155132,Agents Should Already Know,0,0
6297155426,Agents Should Already Know,0,0
6297156874,Agents Should Already Know,0,0
6297161815,Agents Should Already Know,0,0
6297162736,Agents Should Already Know,0,0
6297163812,Agents Should Already Know,0,0
6297166684,Agents Should Already Know,0,0
6297172639,Agents Should Already Know,0,0
6297183415,Agents Should Already Know,0,0
6297187097,Agents Should Already Know,0,0
6297191259,Agents Should Already Know,0,0
6297192905,Agents Should Already Know,0,0
6297195431,Agents Should Already Know,0,0
6297199984,Agents Should Already Know,0,0
6297200751,Agents Should Already Know,0,0
6297202360,Agents Should Already Know,0,0
6297203289,Agents Should Already Know,0,0
6297220574,Agents Should Already Know,0,0
6297223279,Agents Should Already Know,0,0
6297235496,Agents Should Already Know,0,0
6297240392,Agents Should Already Know,0,0
6297252813,Agents Should Already Know,0,0
6297265963,Agents Should Already Know,0,0
6297286920,Agents Should Already Know,0,0
6297321790,Agents Should Already Know,0,0
6297325727,Agents Should Already Know,0,0
6297339557,Agents Should Already Know,0,0
6297359889,Agents Should Already Know,0,0
6297362319,Agents Should Already Know,0,0
6297402285,Agents Should Already Know,0,0
6297421188,Agents Should Already Know,0,0
6297425142,Agents Should Already Know,0,0
6297431668,Agents Should Already Know,0,0
6297453769,Agents Should Already Know,0,0
6297456913,Agents Should Already Know,0,0
6297457789,Agents Should Already Know,0,0
6297483296,Agents Should Already Know,0,0
6297488926,Agents Should Already Know,0,0
6297529887,Agents Should Already Know,0,0
6297550923,Agents Should Already Know,0,0
6297596917,Agents Should Already Know,0,0
6297604728,Agents Should Already Know,0,0
6297617486,Agents Should Already Know,0,0
6297629947,Agents Should Already Know,0,0
6297644692,Agents Should Already Know,0,0
6297649986,Agents Should Already Know,0,0
6297656168,Agents Should Already Know,0,0
6297658171,Agents Should Already Know,0,0
6297669706,Agents Should Already Know,0,0
6297681000,Agents Should Already Know,0,0
6297682697,Agents Should Already Know,0,0
6297085202,Experts Already Know,0,0
6297086071,Experts Already Know,1,1
6297086289,Experts Already Know,0,0
6297089103,Experts Already Know,0,0
6297089937,Experts Already Know,0,0
6297090064,Experts Already Know,0,0
6297090433,Experts Already Know,0,0
6297092996,Experts Already Know,0,0
6297094841,Experts Already Know,0,0
6297097818,Experts Already Know,0,0
6297098747,Experts Already Know,0,0
6297099941,Experts Already Know,1,1
6297101782,Experts Already Know,0,0
6297103396,Experts Already Know,0,0
6297104484,Experts Already Know,0,0
6297104647,Experts Already Know,0,0
6297111301,Experts Already Know,0,0
6297118083,Experts Already Know,0,0
6297118259,Experts Already Know,0,0
6297118875,Experts Already Know,0,0
6297121694,Experts Already Know,0,0
6297122166,Experts Already Know,0,0
6297122424,Experts Already Know,0,0
6297122836,Experts Already Know,0,0
6297123519,Experts Already Know,0,0
6297124566,Experts Already Know,1,1
6297125968,Experts Already Know,0,0
6297127481,Experts Already Know,0,0
6297128130,Experts Already Know,0,0
6297129162,Experts Already Know,0,0
6297130848,Experts Already Know,0,0
6297132475,Experts Already Know,0,0
6297132635,Experts Already Know,0,0
6297133952,Experts Already Know,0,0
6297145638,Experts Already Know,0,0
6297148765,Experts Already Know,0,0
6297148908,Experts Already Know,0,0
6297150072,Experts Already Know,0,0
6297150166,Experts Already Know,0,0
6297154805,Experts Already Know,0,0
6297159851,Experts Already Know,0,0
6297163318,Experts Already Know,0,0
6297176623,Experts Already Know,0,0
6297200998,Experts Already Know,0,0
6297203618,Experts Already Know,1,1
6297223834,Experts Already Know,0,0
6297278839,Experts Already Know,0,0
6297296031,Experts Already Know,0,0
6297334285,Experts Already Know,0,0
6297339588,Experts Already Know,0,0
6297357836,Experts Already Know,0,0
6297372448,Experts Already Know,0,0
6297372646,Experts Already Know,0,0
6297399349,Experts Already Know,0,0
6297420676,Experts Already Know,0,0
6297421194,Experts Already Know,0,0
6297484456,Experts Already Know,0,0
6297485664,Experts Already Know,0,0
6297514751,Experts Already Know,0,0
6297584897,Experts Already Know,0,0
6297619082,Experts Already Know,0,0
6297683884,Experts Already Know,0,0
6297685720,Experts Already Know,0,0
6297084303,Experts Already Know,0,0
6297086594,Experts Already Know,0,0
6297086682,Experts Already Know,0,0
6297086706,Experts Already Know,0,0
6297087455,Experts Already Know,0,0
6297088074,Experts Already Know,0,0
6297088597,Experts Already Know,0,0
6297088777,Experts Already Know,0,0
6297089279,Experts Already Know,0,0
6297089454,Experts Already Know,0,0
6297092291,Experts Already Know,0,0
6297093305,Experts Already Know,0,0
6297096338,Experts Already Know,0,0
6297096511,Experts Already Know,0,0
6297097289,Experts Already Know,0,0
6297097390,Experts Already Know,0,0
6297097749,Experts Already Know,0,0
6297097925,Experts Already Know,0,0
6297098201,Experts Already Know,0,0
6297100231,Experts Already Know,0,0
6297100338,Experts Already Know,0,0
6297101036,Experts Already Know,0,0
6297101413,Experts Already Know,0,0
6297101468,Experts Already Know,0,0
6297103571,Experts Already Know,0,0
6297103585,Experts Already Know,0,0
6297104236,Experts Already Know,0,0
6297104943,Experts Already Know,0,0
6297105654,Experts Already Know,0,0
6297105706,Experts Already Know,0,0
6297105787,Experts Already Know,0,0
6297106497,Experts Already Know,0,0
6297109936,Experts Already Know,0,0
6297113320,Experts Already Know,0,0
6297114341,Experts Already Know,0,0
6297115429,Experts Already Know,0,0
6297118662,Experts Already Know,0,0
6297122262,Experts Already Know,1,1
6297125806,Experts Already Know,0,0
6297126225,Experts Already Know,0,0
6297127102,Experts Already Know,0,0
6297128899,Experts Already Know,0,0
6297133740,Experts Already Know,0,0
6297149301,Experts Already Know,0,0
6297168324,Experts Already Know,0,0
6297168356,Experts Already Know,0,0
6297172890,Experts Already Know,0,0
6297178887,Experts Already Know,0,0
6297191499,Experts Already Know,0,0
6297193330,Experts Already Know,0,0
6297200889,Experts Already Know,0,0
6297202939,Experts Already Know,0,0
6297203327,Experts Already Know,0,0
6297206449,Experts Already Know,0,0
6297208170,Experts Already Know,0,0
6297223938,Experts Already Know,0,0
6297226301,Experts Already Know,0,0
6297264173,Experts Already Know,0,0
6297280044,Experts Already Know,0,0
6297282497,Experts Already Know,0,0
6297288246,Experts Already Know,0,0
6297291179,Experts Already Know,0,0
6297309391,Experts Already Know,0,0
6297366208,Experts Already Know,0,0
6297373891,Experts Already Know,0,0
6297378709,Experts Already Know,0,0
6297402697,Experts Already Know,0,0
6297426406,Experts Already Know,0,0
6297475563,Experts Already Know,0,0
6297479353,Experts Already Know,0,0
6297510865,Experts Already Know,0,0
6297520072,Experts Already Know,0,0
6297529791,Experts Already Know,0,0
6297531420,Experts Already Know,0,0
6297538182,Experts Already Know,0,0
6297588793,Experts Already Know,0,0
6297624448,Experts Already Know,0,0
6297648678,Experts Already Know,0,0
6297689071,Experts Already Know,0,0
6297084394,Experts Already Know,0,0
6297084863,Experts Already Know,0,0
6297085084,Experts Already Know,0,0
6297085330,Experts Already Know,0,0
6297087991,Experts Already Know,0,0
6297090204,Experts Already Know,0,0
6297090562,Experts Already Know,0,0
6297092200,Experts Already Know,0,0
6297092347,Experts Already Know,0,0
6297092458,Experts Already Know,0,0
6297093379,Experts Already Know,0,0
6297093949,Experts Already Know,0,0
6297094742,Experts Already Know,0,0
6297095408,Experts Already Know,0,0
6297095921,Experts Already Know,0,0
6297096535,Experts Already Know,0,0
6297102036,Experts Already Know,0,0
6297102182,Experts Already Know,0,0
6297104605,Experts Already Know,0,0
6297106096,Experts Already Know,0,0
6297106102,Experts Already Know,0,0
6297106542,Experts Already Know,0,0
6297114236,Experts Already Know,0,0
6297115726,Experts Already Know,0,0
6297118264,Experts Already Know,0,0
6297119394,Experts Already Know,0,0
6297119672,Experts Already Know,0,0
6297123538,Experts Already Know,0,0
6297125861,Experts Already Know,0,0
6297127371,Experts Already Know,0,0
6297128451,Experts Already Know,0,0
6297130748,Experts Already Know,0,0
6297131849,Experts Already Know,0,0
6297134390,Experts Already Know,0,0
6297135218,Experts Already Know,0,0
6297136368,Experts Already Know,0,0
6297137719,Experts Already Know,0,0
6297143131,Experts Already Know,0,0
6297143573,Experts Already Know,0,0
6297144359,Experts Already Know,0,0
6297147095,Experts Already Know,0,0
6297147723,Experts Already Know,0,0
6297153605,Experts Already Know,0,0
6297162712,Experts Already Know,0,0
6297164295,Experts Already Know,0,0
6297164684,Experts Already Know,0,0
6297173237,Experts Already Know,0,0
6297182938,Experts Already Know,0,0
6297183440,Experts Already Know,0,0
6297183511,Experts Already Know,0,0
6297186867,Experts Already Know,0,0
6297188506,Experts Already Know,0,0
6297192335,Experts Already Know,0,0
6297194482,Experts Already Know,0,0
6297199671,Experts Already Know,0,0
6297199847,Experts Already Know,0,0
6297200501,Experts Already Know,0,0
6297200628,Experts Already Know,0,0
6297200635,Experts Already Know,0,0
6297202377,Experts Already Know,0,0
6297202950,Experts Already Know,0,0
6297204378,Experts Already Know,0,0
6297214605,Experts Already Know,0,0
6297218301,Experts Already Know,0,0
6297250553,Experts Already Know,0,0
6297268319,Experts Already Know,0,0
6297273339,Experts Already Know,0,0
6297276868,Experts Already Know,0,0
6297286332,Experts Already Know,0,0
6297305259,Experts Already Know,0,0
6297348086,Experts Already Know,0,0
6297353021,Experts Already Know,0,0
6297357432,Experts Already Know,0,0
6297358181,Experts Already Know,0,0
6297358630,Experts Already Know,0,0
6297384573,Experts Already Know,0,0
6297388125,Experts Already Know,0,0
6297399576,Experts Already Know,0,0
6297402305,Experts Already Know,0,0
6297446232,Experts Already Know,0,0
6297459273,Experts Already Know,0,0
6297480451,Experts Already Know,0,0
6297481285,Experts Already Know,0,0
6297503428,Experts Already Know,0,0
6297538474,Experts Already Know,0,0
6297540267,Experts Already Know,0,0
6297568973,Experts Already Know,0,0
6297634747,Experts Already Know,0,0
6297657007,Experts Already Know,0,0
6297679841,Experts Already Know,0,0
6297085434,Experts Already Know,0,0
6297085888,Experts Already Know,0,0
6297087370,Experts Already Know,0,0
6297087586,Experts Already Know,0,0
6297087596,Experts Already Know,0,0
6297088535,Experts Already Know,0,0
6297089491,Experts Already Know,0,0
6297090036,Experts Already Know,0,0
6297092146,Experts Already Know,0,0
6297093732,Experts Already Know,0,0
6297094527,Experts Already Know,0,0
6297095030,Experts Already Know,0,0
6297095488,Experts Already Know,0,0
6297095762,Experts Already Know,0,0
6297097737,Experts Already Know,0,0
6297097891,Experts Already Know,0,0
6297098147,Experts Already Know,0,0
6297098542,Experts Already Know,0,0
6297099345,Experts Already Know,0,0
6297103562,Experts Already Know,0,0
6297104180,Experts Already Know,0,0
6297107145,Experts Already Know,0,0
6297107244,Experts Already Know,0,0
6297107994,Experts Already Know,0,0
6297108103,Experts Already Know,0,0
6297109495,Experts Already Know,0,0
6297111367,Experts Already Know,0,0
6297112355,Experts Already Know,0,0
6297113413,Experts Already Know,0,0
6297113691,Experts Already Know,0,0
6297113899,Experts Already Know,0,0
6297115532,Experts Already Know,0,0
6297116194,Experts Already Know,0,0
6297117730,Experts Already Know,0,0
6297117940,Experts Already Know,0,0
6297117960,Experts Already Know,0,0
6297119550,Experts Already Know,0,0
6297122963,Experts Already Know,0,0
6297123125,Experts Already Know,0,0
6297123583,Experts Already Know,0,0
6297128816,Experts Already Know,0,0
6297132428,Experts Already Know,0,0
6297134747,Experts Already Know,0,0
6297135288,Experts Already Know,0,0
6297137613,Experts Already Know,0,0
6297142129,Experts Already Know,0,0
6297145065,Experts Already Know,0,0
6297147521,Experts Already Know,0,0
6297153365,Experts Already Know,0,0
6297155132,Experts Already Know,0,0
6297155426,Experts Already Know,0,0
6297156874,Experts Already Know,0,0
6297161815,Experts Already Know,0,0
6297162736,Experts Already Know,0,0
6297163812,Experts Already Know,0,0
6297166684,Experts Already Know,0,0
6297172639,Experts Already Know,0,0
6297183415,Experts Already Know,0,0
6297187097,Experts Already Know,0,0
6297191259,Experts Already Know,0,0
6297192905,Experts Already Know,0,0
6297195431,Experts Already Know,0,0
6297199984,Experts Already Know,0,0
6297200751,Experts Already Know,0,0
6297202360,Experts Already Know,0,0
6297203289,Experts Already Know,0,0
6297220574,Experts Already Know,0,0
6297223279,Experts Already Know,0,0
6297235496,Experts Already Know,0,0
6297240392,Experts Already Know,0,0
6297252813,Experts Already Know,0,0
6297265963,Experts Already Know,0,0
6297286920,Experts Already Know,0,0
6297321790,Experts Already Know,0,0
6297325727,Experts Already Know,0,0
6297339557,Experts Already Know,0,0
6297359889,Experts Already Know,0,0
6297362319,Experts Already Know,0,0
6297402285,Experts Already Know,0,0
6297421188,Experts Already Know,0,0
6297425142,Experts Already Know,0,0
6297431668,Experts Already Know,0,0
6297453769,Experts Already Know,0,0
6297456913,Experts Already Know,0,0
6297457789,Experts Already Know,0,0
6297483296,Experts Already Know,0,0
6297488926,Experts Already Know,0,0
6297529887,Experts Already Know,0,0
6297550923,Experts Already Know,0,0
6297596917,Experts Already Know,0,0
6297604728,Experts Already Know,0,0
6297617486,Experts Already Know,0,0
6297629947,Experts Already Know,0,0
6297644692,Experts Already Know,0,0
6297649986,Experts Already Know,0,0
6297656168,Experts Already Know,0,0
6297658171,Experts Already Know,0,0
6297669706,Experts Already Know,0,0
6297681000,Experts Already Know,0,0
6297682697,Experts Already Know,0,0
6297085202,Experts Should Already Know,0,0
6297086071,Experts Should Already Know,0,0
6297086289,Experts Should Already Know,0,0
6297089103,Experts Should Already Know,0,0
6297089937,Experts Should Already Know,0,0
6297090064,Experts Should Already Know,0,0
6297090433,Experts Should Already Know,0,0
6297092996,Experts Should Already Know,0,0
6297094841,Experts Should Already Know,0,0
6297097818,Experts Should Already Know,0,0
6297098747,Experts Should Already Know,0,0
6297099941,Experts Should Already Know,0,0
6297101782,Experts Should Already Know,0,0
6297103396,Experts Should Already Know,0,0
6297104484,Experts Should Already Know,0,0
6297104647,Experts Should Already Know,0,0
6297111301,Experts Should Already Know,0,0
6297118083,Experts Should Already Know,0,0
6297118259,Experts Should Already Know,0,0
6297118875,Experts Should Already Know,0,0
6297121694,Experts Should Already Know,0,0
6297122166,Experts Should Already Know,0,0
6297122424,Experts Should Already Know,0,0
6297122836,Experts Should Already Know,0,0
6297123519,Experts Should Already Know,0,0
6297124566,Experts Should Already Know,0,0
6297125968,Experts Should Already Know,0,0
6297127481,Experts Should Already Know,1,1
6297128130,Experts Should Already Know,1,1
6297129162,Experts Should Already Know,0,0
6297130848,Experts Should Already Know,1,1
6297132475,Experts Should Already Know,0,0
6297132635,Experts Should Already Know,0,0
6297133952,Experts Should Already Know,0,0
6297145638,Experts Should Already Know,0,0
6297148765,Experts Should Already Know,0,0
6297148908,Experts Should Already Know,0,0
6297150072,Experts Should Already Know,0,0
6297150166,Experts Should Already Know,0,0
6297154805,Experts Should Already Know,1,1
6297159851,Experts Should Already Know,0,0
6297163318,Experts Should Already Know,0,0
6297176623,Experts Should Already Know,0,0
6297200998,Experts Should Already Know,0,0
6297203618,Experts Should Already Know,0,0
6297223834,Experts Should Already Know,0,0
6297278839,Experts Should Already Know,0,0
6297296031,Experts Should Already Know,0,0
6297334285,Experts Should Already Know,0,0
6297339588,Experts Should Already Know,0,0
6297357836,Experts Should Already Know,0,0
6297372448,Experts Should Already Know,0,0
6297372646,Experts Should Already Know,0,0
6297399349,Experts Should Already Know,0,0
6297420676,Experts Should Already Know,0,0
6297421194,Experts Should Already Know,0,0
6297484456,Experts Should Already Know,0,0
6297485664,Experts Should Already Know,0,0
6297514751,Experts Should Already Know,1,1
6297584897,Experts Should Already Know,0,0
6297619082,Experts Should Already Know,0,0
6297683884,Experts Should Already Know,0,0
6297685720,Experts Should Already Know,0,0
6297084303,Experts Should Already Know,0,0
6297086594,Experts Should Already Know,0,0
6297086682,Experts Should Already Know,0,0
6297086706,Experts Should Already Know,0,0
6297087455,Experts Should Already Know,0,0
6297088074,Experts Should Already Know,0,0
6297088597,Experts Should Already Know,0,0
6297088777,Experts Should Already Know,0,0
6297089279,Experts Should Already Know,0,0
6297089454,Experts Should Already Know,0,0
6297092291,Experts Should Already Know,0,0
6297093305,Experts Should Already Know,0,0
6297096338,Experts Should Already Know,0,0
6297096511,Experts Should Already Know,0,0
6297097289,Experts Should Already Know,0,0
6297097390,Experts Should Already Know,0,0
6297097749,Experts Should Already Know,0,0
6297097925,Experts Should Already Know,0,0
6297098201,Experts Should Already Know,0,0
6297100231,Experts Should Already Know,0,0
6297100338,Experts Should Already Know,0,0
6297101036,Experts Should Already Know,0,0
6297101413,Experts Should Already Know,0,0
6297101468,Experts Should Already Know,0,0
6297103571,Experts Should Already Know,0,0
6297103585,Experts Should Already Know,0,0
6297104236,Experts Should Already Know,0,0
6297104943,Experts Should Already Know,0,0
6297105654,Experts Should Already Know,0,0
6297105706,Experts Should Already Know,0,0
6297105787,Experts Should Already Know,0,0
6297106497,Experts Should Already Know,0,0
6297109936,Experts Should Already Know,0,0
6297113320,Experts Should Already Know,0,0
6297114341,Experts Should Already Know,0,0
6297115429,Experts Should Already Know,0,0
6297118662,Experts Should Already Know,0,0
6297122262,Experts Should Already Know,0,0
6297125806,Experts Should Already Know,0,0
6297126225,Experts Should Already Know,0,0
6297127102,Experts Should Already Know,0,0
6297128899,Experts Should Already Know,0,0
6297133740,Experts Should Already Know,0,0
6297149301,Experts Should Already Know,0,0
6297168324,Experts Should Already Know,0,0
6297168356,Experts Should Already Know,0,0
6297172890,Experts Should Already Know,0,0
6297178887,Experts Should Already Know,0,0
6297191499,Experts Should Already Know,0,0
6297193330,Experts Should Already Know,0,0
6297200889,Experts Should Already Know,0,0
6297202939,Experts Should Already Know,0,0
6297203327,Experts Should Already Know,0,0
6297206449,Experts Should Already Know,0,0
6297208170,Experts Should Already Know,0,0
6297223938,Experts Should Already Know,0,0
6297226301,Experts Should Already Know,0,0
6297264173,Experts Should Already Know,0,0
6297280044,Experts Should Already Know,0,0
6297282497,Experts Should Already Know,0,0
6297288246,Experts Should Already Know,0,0
6297291179,Experts Should Already Know,0,0
6297309391,Experts Should Already Know,0,0
6297366208,Experts Should Already Know,0,0
6297373891,Experts Should Already Know,0,0
6297378709,Experts Should Already Know,0,0
6297402697,Experts Should Already Know,0,0
6297426406,Experts Should Already Know,0,0
6297475563,Experts Should Already Know,0,0
6297479353,Experts Should Already Know,0,0
6297510865,Experts Should Already Know,0,0
6297520072,Experts Should Already Know,0,0
6297529791,Experts Should Already Know,0,0
6297531420,Experts Should Already Know,0,0
6297538182,Experts Should Already Know,0,0
6297588793,Experts Should Already Know,0,0
6297624448,Experts Should Already Know,0,0
6297648678,Experts Should Already Know,0,0
6297689071,Experts Should Already Know,0,0
6297084394,Experts Should Already Know,0,0
6297084863,Experts Should Already Know,0,0
6297085084,Experts Should Already Know,0,0
6297085330,Experts Should Already Know,0,0
6297087991,Experts Should Already Know,0,0
6297090204,Experts Should Already Know,0,0
6297090562,Experts Should Already Know,0,0
6297092200,Experts Should Already Know,0,0
6297092347,Experts Should Already Know,0,0
6297092458,Experts Should Already Know,0,0
6297093379,Experts Should Already Know,0,0
6297093949,Experts Should Already Know,0,0
6297094742,Experts Should Already Know,0,0
6297095408,Experts Should Already Know,0,0
6297095921,Experts Should Already Know,0,0
6297096535,Experts Should Already Know,0,0
6297102036,Experts Should Already Know,0,0
6297102182,Experts Should Already Know,0,0
6297104605,Experts Should Already Know,0,0
6297106096,Experts Should Already Know,0,0
6297106102,Experts Should Already Know,0,0
6297106542,Experts Should Already Know,0,0
6297114236,Experts Should Already Know,0,0
6297115726,Experts Should Already Know,0,0
6297118264,Experts Should Already Know,0,0
6297119394,Experts Should Already Know,0,0
6297119672,Experts Should Already Know,0,0
6297123538,Experts Should Already Know,0,0
6297125861,Experts Should Already Know,0,0
6297127371,Experts Should Already Know,0,0
6297128451,Experts Should Already Know,0,0
6297130748,Experts Should Already Know,0,0
6297131849,Experts Should Already Know,0,0
6297134390,Experts Should Already Know,0,0
6297135218,Experts Should Already Know,0,0
6297136368,Experts Should Already Know,0,0
6297137719,Experts Should Already Know,0,0
6297143131,Experts Should Already Know,0,0
6297143573,Experts Should Already Know,0,0
6297144359,Experts Should Already Know,0,0
6297147095,Experts Should Already Know,0,0
6297147723,Experts Should Already Know,0,0
6297153605,Experts Should Already Know,0,0
6297162712,Experts Should Already Know,0,0
6297164295,Experts Should Already Know,0,0
6297164684,Experts Should Already Know,0,0
6297173237,Experts Should Already Know,0,0
6297182938,Experts Should Already Know,0,0
6297183440,Experts Should Already Know,0,0
6297183511,Experts Should Already Know,0,0
6297186867,Experts Should Already Know,0,0
6297188506,Experts Should Already Know,0,0
6297192335,Experts Should Already Know,0,0
6297194482,Experts Should Already Know,0,0
6297199671,Experts Should Already Know,0,0
6297199847,Experts Should Already Know,0,0
6297200501,Experts Should Already Know,0,0
6297200628,Experts Should Already Know,0,0
6297200635,Experts Should Already Know,0,0
6297202377,Experts Should Already Know,0,0
6297202950,Experts Should Already Know,0,0
6297204378,Experts Should Already Know,0,0
6297214605,Experts Should Already Know,0,0
6297218301,Experts Should Already Know,0,0
6297250553,Experts Should Already Know,0,0
6297268319,Experts Should Already Know,0,0
6297273339,Experts Should Already Know,0,0
6297276868,Experts Should Already Know,0,0
6297286332,Experts Should Already Know,0,0
6297305259,Experts Should Already Know,0,0
6297348086,Experts Should Already Know,0,0
6297353021,Experts Should Already Know,0,0
6297357432,Experts Should Already Know,0,0
6297358181,Experts Should Already Know,0,0
6297358630,Experts Should Already Know,0,0
6297384573,Experts Should Already Know,0,0
6297388125,Experts Should Already Know,0,0
6297399576,Experts Should Already Know,0,0
6297402305,Experts Should Already Know,0,0
6297446232,Experts Should Already Know,0,0
6297459273,Experts Should Already Know,0,0
6297480451,Experts Should Already Know,0,0
6297481285,Experts Should Already Know,1,1
6297503428,Experts Should Already Know,0,0
6297538474,Experts Should Already Know,0,0
6297540267,Experts Should Already Know,0,0
6297568973,Experts Should Already Know,0,0
6297634747,Experts Should Already Know,0,0
6297657007,Experts Should Already Know,0,0
6297679841,Experts Should Already Know,0,0
6297085434,Experts Should Already Know,0,0
6297085888,Experts Should Already Know,0,0
6297087370,Experts Should Already Know,0,0
6297087586,Experts Should Already Know,0,0
6297087596,Experts Should Already Know,0,0
6297088535,Experts Should Already Know,0,0
6297089491,Experts Should Already Know,0,0
6297090036,Experts Should Already Know,0,0
6297092146,Experts Should Already Know,0,0
6297093732,Experts Should Already Know,0,0
6297094527,Experts Should Already Know,0,0
6297095030,Experts Should Already Know,0,0
6297095488,Experts Should Already Know,0,0
6297095762,Experts Should Already Know,0,0
6297097737,Experts Should Already Know,0,0
6297097891,Experts Should Already Know,0,0
6297098147,Experts Should Already Know,0,0
6297098542,Experts Should Already Know,0,0
6297099345,Experts Should Already Know,0,0
6297103562,Experts Should Already Know,0,0
6297104180,Experts Should Already Know,0,0
6297107145,Experts Should Already Know,0,0
6297107244,Experts Should Already Know,0,0
6297107994,Experts Should Already Know,0,0
6297108103,Experts Should Already Know,0,0
6297109495,Experts Should Already Know,0,0
6297111367,Experts Should Already Know,0,0
6297112355,Experts Should Already Know,0,0
6297113413,Experts Should Already Know,0,0
6297113691,Experts Should Already Know,0,0
6297113899,Experts Should Already Know,0,0
6297115532,Experts Should Already Know,0,0
6297116194,Experts Should Already Know,0,0
6297117730,Experts Should Already Know,0,0
6297117940,Experts Should Already Know,0,0
6297117960,Experts Should Already Know,0,0
6297119550,Experts Should Already Know,0,0
6297122963,Experts Should Already Know,0,0
6297123125,Experts Should Already Know,0,0
6297123583,Experts Should Already Know,0,0
6297128816,Experts Should Already Know,0,0
6297132428,Experts Should Already Know,0,0
6297134747,Experts Should Already Know,1,1
6297135288,Experts Should Already Know,0,0
6297137613,Experts Should Already Know,0,0
6297142129,Experts Should Already Know,0,0
6297145065,Experts Should Already Know,0,0
6297147521,Experts Should Already Know,0,0
6297153365,Experts Should Already Know,0,0
6297155132,Experts Should Already Know,0,0
6297155426,Experts Should Already Know,0,0
6297156874,Experts Should Already Know,0,0
6297161815,Experts Should Already Know,0,0
6297162736,Experts Should Already Know,0,0
6297163812,Experts Should Already Know,0,0
6297166684,Experts Should Already Know,0,0
6297172639,Experts Should Already Know,0,0
6297183415,Experts Should Already Know,0,0
6297187097,Experts Should Already Know,0,0
6297191259,Experts Should Already Know,0,0
6297192905,Experts Should Already Know,0,0
6297195431,Experts Should Already Know,1,1
6297199984,Experts Should Already Know,0,0
6297200751,Experts Should Already Know,0,0
6297202360,Experts Should Already Know,0,0
6297203289,Experts Should Already Know,1,1
6297220574,Experts Should Already Know,0,0
6297223279,Experts Should Already Know,0,0
6297235496,Experts Should Already Know,1,1
6297240392,Experts Should Already Know,0,0
6297252813,Experts Should Already Know,0,0
6297265963,Experts Should Already Know,0,0
6297286920,Experts Should Already Know,0,0
6297321790,Experts Should Already Know,0,0
6297325727,Experts Should Already Know,0,0
6297339557,Experts Should Already Know,0,0
6297359889,Experts Should Already Know,0,0
6297362319,Experts Should Already Know,0,0
6297402285,Experts Should Already Know,0,0
6297421188,Experts Should Already Know,0,0
6297425142,Experts Should Already Know,0,0
6297431668,Experts Should Already Know,0,0
6297453769,Experts Should Already Know,0,0
6297456913,Experts Should Already Know,0,0
6297457789,Experts Should Already Know,0,0
6297483296,Experts Should Already Know,0,0
6297488926,Experts Should Already Know,0,0
6297529887,Experts Should Already Know,0,0
6297550923,Experts Should Already Know,0,0
6297596917,Experts Should Already Know,0,0
6297604728,Experts Should Already Know,0,0
6297617486,Experts Should Already Know,0,0
6297629947,Experts Should Already Know,0,0
6297644692,Experts Should Already Know,0,0
6297649986,Experts Should Already Know,0,0
6297656168,Experts Should Already Know,0,0
6297658171,Experts Should Already Know,0,0
6297669706,Experts Should Already Know,0,0
6297681000,Experts Should Already Know,0,0
6297682697,Experts Should Already Know,0,0
6297085202,Participant Knows Best,0,0
6297086071,Participant Knows Best,1,1
6297086289,Participant Knows Best,0,0
6297089103,Participant Knows Best,0,0
6297089937,Participant Knows Best,0,0
6297090064,Participant Knows Best,0,0
6297090433,Participant Knows Best,0,0
6297092996,Participant Knows Best,0,0
6297094841,Participant Knows Best,0,0
6297097818,Participant Knows Best,0,0
6297098747,Participant Knows Best,0,0
6297099941,Participant Knows Best,0,0
6297101782,Participant Knows Best,0,0
6297103396,Participant Knows Best,0,0
6297104484,Participant Knows Best,0,0
6297104647,Participant Knows Best,0,0
6297111301,Participant Knows Best,0,0
6297118083,Participant Knows Best,0,0
6297118259,Participant Knows Best,0,0
6297118875,Participant Knows Best,0,0
6297121694,Participant Knows Best,0,0
6297122166,Participant Knows Best,0,0
6297122424,Participant Knows Best,0,0
6297122836,Participant Knows Best,0,0
6297123519,Participant Knows Best,0,0
6297124566,Participant Knows Best,0,0
6297125968,Participant Knows Best,1,1
6297127481,Participant Knows Best,0,0
6297128130,Participant Knows Best,0,1
6297129162,Participant Knows Best,0,0
6297130848,Participant Knows Best,0,1
6297132475,Participant Knows Best,0,0
6297132635,Participant Knows Best,0,0
6297133952,Participant Knows Best,0,0
6297145638,Participant Knows Best,0,0
